eventid,iyear,imonth,month_txt,iday,date,country_txt,region_txt,provstate,city,latitude,longitude,multiple,success,suicide,suicide_txt,attacktype1_txt,targtype1_txt,target1,weaptype1_txt,nkill
2.02E+11,2017,1,Jan,5,5/01/2017,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0,1,0,No,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,1,Jan,5,5/01/2017,Afghanistan,South Asia,Baghlan,Khwajah Khan,36.157001,68.720306,0,1,0,No,Assassination,Violent Political Party,Former Commander: Qand Agha,Firearms,1
2.02E+11,2017,1,Jan,5,5/01/2017,India,South Asia,Jammu and Kashmir,Chitragam,33.802216,74.940395,0,0,0,No,Armed Assault,Government (General),House of Member: Showkat Ganie,Firearms,0
2.02E+11,2017,1,Jan,5,5/01/2017,Afghanistan,South Asia,Herat,Maldar,33.890556,62.406389,0,1,0,No,Bombing/Explosion,Military,Checkpoint,Explosives,4
2.02E+11,2017,1,Jan,5,5/01/2017,Philippines,Southeast Asia,Sarangani,Nalus,6.012985,124.593255,0,1,0,No,Facility/Infrastructure Attack,Transportation,Passenger Bus,Firearms,0
2.02E+11,2017,1,Jan,5,5/01/2017,Afghanistan,South Asia,Nimroz,Unknown,31.026149,62.450415,0,0,0,No,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,1,Jan,5,5/01/2017,India,South Asia,Maharashtra,Kehakavi,20.273183,80.307383,0,1,0,No,Unknown,Violent Political Party,Former Maoist: Sukhram Lalchu Wadde,Unknown,1
2.02E+11,2017,1,Jan,5,5/01/2017,Serbia,Eastern Europe,Belgrade,Belgrade,44.786568,20.448922,0,1,0,No,Unknown,Journalists & Media,Camera Operator: Nihad Ibrahimkadic,Unknown,0
2.02E+11,2017,1,Jan,5,5/01/2017,Sweden,Western Europe,Vastra Gotaland,Gothenburg,57.652828,11.910749,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Asylum-Seeker Center,Explosives,0
2.02E+11,2017,1,Jan,5,5/01/2017,Thailand,Southeast Asia,Yala,Yala,6.545499,101.2799,0,1,0,No,Armed Assault,Educational Institution,Former School Administrator,Firearms,1
2.02E+11,2017,1,Jan,5,5/01/2017,Somalia,Sub-Saharan Africa,Middle Shebelle,Mahaday,2.973305,45.535603,0,1,0,No,Bombing/Explosion,Military,Convoy,Explosives,0
2.02E+11,2017,1,Jan,6,6/01/2017,Yemen,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,0,1,0,No,Hostage Taking (Barricade Incident),Private Citizens & Property,Civilians,Firearms,0
2.02E+11,2017,1,Jan,6,6/01/2017,Pakistan,South Asia,Balochistan,Bal,25.831427,62.259736,0,1,0,No,Armed Assault,Private Citizens & Property,Suspected Informant: Muhammad IIyas,Firearms,1
2.02E+11,2017,1,Jan,6,6/01/2017,Pakistan,South Asia,Balochistan,Dera Bugti,29.034412,69.158661,0,1,0,No,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,1,Jan,6,6/01/2017,Pakistan,South Asia,Balochistan,Patkhu,28.923449,69.001649,0,0,0,No,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,1,Jan,6,6/01/2017,Pakistan,South Asia,Balochistan,Quetta,30.200819,66.994354,0,1,0,No,Armed Assault,Private Citizens & Property,"Hazara Civilians: Sahib Ali, Najeebullah, Javed Ali",Firearms,0
2.02E+11,2017,1,Jan,6,6/01/2017,Iraq,Middle East & North Africa,Saladin,Dawr,34.458889,43.791004,1,1,0,No,Armed Assault,Police,Police Station,Firearms,0
2.02E+11,2017,1,Jan,6,6/01/2017,Afghanistan,South Asia,Baghlan,Tala Wa Barfak district,35.392248,68.222884,0,1,0,No,Armed Assault,Business,Coal Miners,Firearms,8
2.02E+11,2017,1,Jan,6,6/01/2017,Somalia,Sub-Saharan Africa,Lower Shebelle,Awdheegle,1.978939,44.832062,0,1,0,No,Unknown,Private Citizens & Property,Farmers,Unknown,
2.02E+11,2017,1,Jan,6,6/01/2017,Iran,Middle East & North Africa,Sistan and Baluchestan,Jakigour,26.128364,61.517983,0,1,0,No,Armed Assault,Military,Soldiers,Firearms,1
2.02E+11,2017,1,Jan,6,6/01/2017,India,South Asia,Manipur,Nongkham Gamnon,24.383792,94.148177,0,1,0,No,Assassination,Government (General),Village Head: S. Otkhomang Mate,Firearms,2
2.02E+11,2017,1,Jan,6,6/01/2017,Pakistan,South Asia,Sindh,Karachi,24.891115,67.143311,1,1,0,No,Bombing/Explosion,Police,Taimuria Police Station,Explosives,0
2.02E+11,2017,1,Jan,6,6/01/2017,United States,North America,Florida,Fort Lauderdale,26.071231,-80.145668,0,1,0,No,Armed Assault,Airports & Aircraft,Airport,Firearms,5
2.02E+11,2017,1,Jan,6,6/01/2017,Sudan,Sub-Saharan Africa,North Darfur,Keyo,13.400089,24.309717,0,1,0,No,Hostage Taking (Kidnapping),Private Citizens & Property,"Displaced Civilians: Abdelwahid Saleh Abdelmola, Abdelazim Adam Hamid",Firearms,
2.02E+11,2017,1,Jan,6,6/01/2017,Somalia,Sub-Saharan Africa,Lower Shebelle,Barawe,1.114228,44.028706,0,1,0,No,Bombing/Explosion,Military,Troops,Explosives,0
2.02E+11,2017,1,Jan,6,6/01/2017,Iraq,Middle East & North Africa,Saladin,Dawr,34.458889,43.791004,1,1,1,Yes,Bombing/Explosion,Military,Outpost,Explosives,6
2.02E+11,2017,1,Jan,6,6/01/2017,Iraq,Middle East & North Africa,Al Anbar,Hadithah,34.160587,42.37254,0,1,1,Yes,Bombing/Explosion,Military,Forces,Explosives,13
2.02E+11,2017,1,Jan,6,6/01/2017,France,Western Europe,Auvergne-Rhone-Alpes,Saint-Etienne,45.441025,4.384553,0,1,0,No,Facility/Infrastructure Attack,Religious Figures/Institutions,Nativity Scene,Incendiary,0
2.02E+11,2017,1,Jan,6,6/01/2017,Philippines,Southeast Asia,Batangas,San Juan district,13.750444,121.377034,0,1,0,No,Assassination,Government (General),Village Captain: Rogelio Sanchez,Firearms,1
2.02E+11,2017,1,Jan,6,6/01/2017,Philippines,Southeast Asia,Masbate,Luy-a,12.407778,123.405833,0,1,0,No,Armed Assault,Private Citizens & Property,Former New People's Army (NPA) Member: Laurio Waren,Firearms,1
2.02E+11,2017,1,Jan,6,6/01/2017,Pakistan,South Asia,Sindh,Karachi,24.891115,67.143311,1,1,0,No,Armed Assault,Police,Constable: Bashir Ramzan,Firearms,1
2.02E+11,2017,1,Jan,6,6/01/2017,Afghanistan,South Asia,Nangarhar,Fatehabad,34.357222,70.238889,0,0,0,No,Armed Assault,Police,Patrol,Firearms,2
2.02E+11,2017,1,Jan,6,6/01/2017,Egypt,Middle East & North Africa,North Sinai,Hasna,30.4653,33.785694,1,1,0,No,Armed Assault,Military,10 Zamzam Aerial Monitoring Checkpoint,Explosives,4
2.02E+11,2017,1,Jan,6,6/01/2017,Egypt,Middle East & North Africa,South Sinai,Taba,29.492478,34.896899,1,1,0,No,Armed Assault,Military,Aerial Monitoring Checkpoints,Explosives,2
2.02E+11,2017,1,Jan,6,6/01/2017,Egypt,Middle East & North Africa,North Sinai,Al-Malha,30.8775,34.381944,1,0,0,No,Bombing/Explosion,Military,Checkpoint,Explosives,3
2.02E+11,2017,1,Jan,6,6/01/2017,Somalia,Sub-Saharan Africa,Middle Shebelle,Mahaday,2.973305,45.535603,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Civilians,Explosives,3
2.02E+11,2017,1,Jan,6,6/01/2017,Mali,Sub-Saharan Africa,Mopti,Boni,15.075,-2.221111,0,1,0,No,Unknown,Military,Checkpoint,Unknown,1
2.02E+11,2017,1,Jan,6,6/01/2017,Pakistan,South Asia,Balochistan,Sariab,30.084515,66.983437,0,1,0,No,Hostage Taking (Kidnapping),Private Citizens & Property,Civilian: Saifullah,Firearms,1
2.02E+11,2017,1,Jan,6,6/01/2017,Mexico,North America,Jalisco,Guadalajara,20.673231,-103.366859,0,0,0,No,Assassination,Government (Diplomatic),Vice Consul: Christopher Ashcraft,Firearms,0
2.02E+11,2017,1,Jan,6,6/01/2017,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,0,1,0,No,Armed Assault,Private Citizens & Property,Civilian,Firearms,0
2.02E+11,2017,1,Jan,7,7/01/2017,Pakistan,South Asia,Balochistan,Quetta,30.200819,66.994354,0,1,0,No,Armed Assault,Police,Officer: Shah Nawaz,Firearms,1
2.02E+11,2017,1,Jan,7,7/01/2017,Yemen,Middle East & North Africa,Abyan,Wadea district,13.713333,46.011944,0,1,1,Yes,Bombing/Explosion,Military,Checkpoint,Explosives,7
2.02E+11,2017,1,Jan,7,7/01/2017,Iraq,Middle East & North Africa,Diyala,Imam Weis,33.794651,44.892578,0,1,0,No,Unknown,Military,Checkpoint,Unknown,1
2.02E+11,2017,1,Jan,6,6/01/2017,Egypt,Middle East & North Africa,North Sinai,Masaeed,31.116554,33.72472,0,1,0,No,Armed Assault,Military,Checkpoint,Firearms,0
2.02E+11,2017,1,Jan,6,6/01/2017,Egypt,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,0,1,0,No,Armed Assault,Military,Soldier at Checkpoint,Firearms,0
2.02E+11,2017,1,Jan,6,6/01/2017,Egypt,Middle East & North Africa,North Sinai,Al-Kharouba,31.163713,33.955925,0,1,0,No,Armed Assault,Military,Soldier at Checkpoint,Firearms,0
2.02E+11,2017,1,Jan,7,7/01/2017,Iraq,Middle East & North Africa,Al Qadisiyah,Diwaniyah,31.98958,44.923775,0,0,0,No,Assassination,Police,Residence of Former Police Chief: Major General Abdul Jalil al-Asadi,Firearms,0
2.02E+11,2017,1,Jan,7,7/01/2017,Somalia,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,0,1,0,No,Bombing/Explosion,Business,Tea Shop,Explosives,3
2.02E+11,2017,1,Jan,7,7/01/2017,India,South Asia,Manipur,Imphal,24.798346,93.94043,0,1,0,No,Bombing/Explosion,Police,"Constables: Visvendar Jat, Brajesh Singh",Explosives,0
2.02E+11,2017,1,Jan,7,7/01/2017,United States,North America,,Hudson Bend,30.411172,-97.930155,0,1,0,No,Facility/Infrastructure Attack,Religious Figures/Institutions,Mosque,Incendiary,0
2.02E+11,2017,1,Jan,7,7/01/2017,India,South Asia,Haryana,Badshapur,28.398271,77.053568,0,1,0,No,Armed Assault,Military,Retired Soldier: Subhash Yadav,Firearms,1
2.02E+11,2017,1,Jan,7,7/01/2017,Philippines,Southeast Asia,Ilocos Sur,San Ramon,17.68098,120.42448,0,1,0,No,Assassination,Journalists & Media,Radio Reporter: Mario Contaoi,Firearms,1
2.02E+11,2017,1,Jan,7,7/01/2017,Nigeria,Sub-Saharan Africa,Yobe,Buni Yadi,11.247069,12.01246,0,1,0,No,Armed Assault,Military,Soldiers,Firearms,20
2.02E+11,2017,1,Jan,7,7/01/2017,Syria,Middle East & North Africa,Aleppo,Azaz,36.585438,37.046921,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Market,Explosives,43
2.02E+11,2017,1,Jan,7,7/01/2017,Nigeria,Sub-Saharan Africa,Kaduna,Tsonje,9.614603,8.39358,0,1,0,No,Armed Assault,Private Citizens & Property,Village,Firearms,2
2.02E+11,2017,1,Jan,7,7/01/2017,United States,North America,Texas,Fort Worth,32.713541,-97.355277,0,1,0,No,Facility/Infrastructure Attack,Religious Figures/Institutions,Church,Incendiary,0
2.02E+11,2017,1,Jan,7,7/01/2017,Pakistan,South Asia,Sindh,Karachi,24.891115,67.143311,0,1,0,No,Armed Assault,Private Citizens & Property,Shia Civilian: Syed Zulfiqar Hussain,Firearms,1
2.02E+11,2017,1,Jan,7,7/01/2017,Iraq,Middle East & North Africa,Babil,Qarghoul,33.029837,44.171106,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Market,Explosives,1
2.02E+11,2017,1,Jan,7,7/01/2017,Iraq,Middle East & North Africa,Nineveh,Bakhirah,36.214444,43.041111,0,0,0,No,Bombing/Explosion,Military,Positions,Explosives,20
2.02E+11,2017,1,Jan,7,7/01/2017,Iraq,Middle East & North Africa,Saladin,Tikrit,35.0325,43.646389,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Civilians,Explosives,0
2.02E+11,2017,1,Jan,7,7/01/2017,Syria,Middle East & North Africa,Aleppo,Bab,36.366199,37.512276,0,1,0,No,Unknown,Military,Soldiers,Unknown,1
2.02E+11,2017,1,Jan,7,7/01/2017,Pakistan,South Asia,Sindh,Karachi,24.891115,67.143311,0,1,0,No,Armed Assault,Business,Hotel,Firearms,0
2.02E+11,2017,1,Jan,7,7/01/2017,Afghanistan,South Asia,Paktika,Urgun district,32.861513,69.126826,0,0,1,Yes,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,1,Jan,7,7/01/2017,India,South Asia,Jharkhand,Roam,22.33148,85.396183,0,1,0,No,Facility/Infrastructure Attack,Business,Construction Vehicles,Incendiary,0
2.02E+11,2017,1,Jan,7,7/01/2017,Afghanistan,South Asia,Nimroz,Khash Rod district,31.662674,63.014758,0,1,0,No,Bombing/Explosion,Military,Soldier,Explosives,1
2.02E+11,2017,1,Jan,7,7/01/2017,Afghanistan,South Asia,Nangarhar,Shamsha Pur,34.415278,70.278333,0,0,0,No,Hostage Taking (Kidnapping),Private Citizens & Property,Civilian,Unknown,0
2.02E+11,2017,1,Jan,7,7/01/2017,Myanmar,Southeast Asia,Rakhine,Norula,20.824107,92.369022,0,1,0,No,Armed Assault,Police,Post,Firearms,1
2.02E+11,2017,1,Jan,8,8/01/2017,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Jerusalem,31.784838,35.224613,0,1,0,No,Unarmed Assault,Military,"Soldiers: Erez Orbach, Yael Yekutiel, Shir Hajaj","Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",5
2.02E+11,2017,1,Jan,8,8/01/2017,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,1,1,1,Yes,Bombing/Explosion,Private Citizens & Property,Market,Explosives,12
2.02E+11,2017,1,Jan,8,8/01/2017,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,1,Yes,Bombing/Explosion,Private Citizens & Property,Market,Explosives,7
2.02E+11,2017,1,Jan,8,8/01/2017,Ukraine,Eastern Europe,Odessa,Odessa,46.482526,30.72331,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Residential Building,Explosives,2
2.02E+11,2017,1,Jan,8,8/01/2017,Afghanistan,South Asia,Farah,Bakwa district,32.230825,62.920592,0,1,0,No,Bombing/Explosion,Unknown,Unknown,Explosives,6
2.02E+11,2017,1,Jan,8,8/01/2017,Afghanistan,South Asia,Zabul,Argahandab district,32.401287,66.813451,0,1,0,No,Unknown,Military,Checkposts,Unknown,4
2.02E+11,2017,1,Jan,8,8/01/2017,United Kingdom,Western Europe,England,Braintree,51.876375,0.552733,0,1,0,No,Facility/Infrastructure Attack,Religious Figures/Institutions,Mosque,Incendiary,0
2.02E+11,2017,1,Jan,8,8/01/2017,India,South Asia,Bihar,Dhelwa Gossai,25.611,85.144,0,1,0,No,Assassination,Private Citizens & Property,General Secretary of the Barh District: Mukesh Singh,Firearms,1
2.02E+11,2017,1,Jan,8,8/01/2017,Nigeria,Sub-Saharan Africa,Adamawa,Kwayine,9.398333,12.364167,1,1,0,No,Hostage Taking (Kidnapping),Private Citizens & Property,Village,Firearms,3
2.02E+11,2017,1,Jan,8,8/01/2017,Nigeria,Sub-Saharan Africa,Adamawa,Gidan Dadi,9.455541,12.152552,1,1,0,No,Hostage Taking (Kidnapping),Private Citizens & Property,Village,Firearms,2
2.02E+11,2017,1,Jan,8,8/01/2017,Nigeria,Sub-Saharan Africa,Adamawa,Karlahi,9.455541,12.152552,1,1,0,No,Armed Assault,Private Citizens & Property,Village,Firearms,2
2.02E+11,2017,1,Jan,8,8/01/2017,Nigeria,Sub-Saharan Africa,Borno,Garki Muna,11.831098,13.150967,1,1,1,Yes,Bombing/Explosion,Military,Joint Checkpoint,Explosives,4
2.02E+11,2017,1,Jan,8,8/01/2017,Nigeria,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,1,1,1,Yes,Bombing/Explosion,Terrorists/Non-State Militia,House of Relatives of Member,Explosives,2
2.02E+11,2017,1,Jan,8,8/01/2017,Nigeria,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,1,1,1,Yes,Bombing/Explosion,Terrorists/Non-State Militia,House of Member,Explosives,2
2.02E+11,2017,1,Jan,8,8/01/2017,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,1,1,0,No,Bombing/Explosion,Business,Morgue,Explosives,0
2.02E+11,2017,1,Jan,8,8/01/2017,Syria,Middle East & North Africa,Homs,Palmyra district,34.554427,38.282841,0,1,0,No,Bombing/Explosion,Utilities,Hayyan Gas Plant,Explosives,0
2.02E+11,2017,1,Jan,8,8/01/2017,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,1,0,No,Bombing/Explosion,Private Citizens & Property,Civilians,Explosives,11
2.02E+11,2017,1,Jan,8,8/01/2017,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,1,0,No,Bombing/Explosion,Private Citizens & Property,Civilian Building,Explosives,5
2.02E+11,2017,1,Jan,8,8/01/2017,Libya,Middle East & North Africa,Misrata,Bir Tirfas,31.737312,14.279443,0,1,0,No,Facility/Infrastructure Attack,Utilities,Gas Pipeline,Firearms,0
2.02E+11,2017,1,Jan,8,8/01/2017,Mali,Sub-Saharan Africa,Timbuktu,Unknown,16.598013,-3.392022,0,1,0,No,Bombing/Explosion,Military,Vehicle,Explosives,1
2.02E+11,2017,1,Jan,8,8/01/2017,Paraguay,South America,San Pedro,Rio Verde,-23.759724,-56.494923,0,1,0,No,Armed Assault,Private Citizens & Property,Mennonites,Firearms,2
2.02E+11,2017,1,Jan,9,9/01/2017,Egypt,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1,1,1,Yes,Bombing/Explosion,Police,Checkpoint,Explosives,14
2.02E+11,2017,1,Jan,9,9/01/2017,Pakistan,South Asia,Balochistan,Mastung,29.803965,66.85099,0,0,0,No,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,1,Jan,9,9/01/2017,Colombia,South America,Arauca,Cano Cuarteles,6.617778,-71.109722,0,1,0,No,Armed Assault,Military,Soldier: Julian Monroy Mendoza,Firearms,1
2.02E+11,2017,1,Jan,9,9/01/2017,Colombia,South America,Arauca,Tame,6.45929,-71.736282,0,1,0,No,Armed Assault,Military,Soldier,Firearms,1
2.02E+11,2017,1,Jan,9,9/01/2017,Colombia,South America,Tolima,San Rafael,4.763119,-75.030572,0,1,0,No,Armed Assault,Police,Officer: Fernando Velasquez Chaves,Firearms,1
2.02E+11,2017,1,Jan,9,9/01/2017,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,No,Armed Assault,Private Citizens & Property,Displaced Families,Firearms,1
2.02E+11,2017,1,Jan,9,9/01/2017,Iraq,Middle East & North Africa,Al Anbar,Albu Alwan,33.438056,44.016667,1,1,0,No,Bombing/Explosion,Business,Gas Station,Explosives,0
2.02E+11,2017,1,Jan,9,9/01/2017,Iraq,Middle East & North Africa,Al Anbar,Albu Alwan,33.438056,44.016667,1,0,1,Yes,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,1,Jan,9,9/01/2017,Egypt,Middle East & North Africa,North Sinai,Masaeed,31.116554,33.72472,1,1,0,No,Armed Assault,Police,Al-Masaeed Checkpoint,Firearms,1
2.02E+11,2017,1,Jan,9,9/01/2017,Philippines,Southeast Asia,Zamboanga Sibugay,Unknown,7.131007,122.268829,0,1,0,No,Hostage Taking (Barricade Incident),Maritime,Fishing Vessel,Firearms,8
2.02E+11,2017,1,Jan,9,9/01/2017,Iraq,Middle East & North Africa,Nineveh,Ayn al-Hisyan,36.318344,42.21035,0,0,0,No,Unknown,Military,Forces,Unknown,10
2.02E+11,2017,1,Jan,8,8/01/2017,Afghanistan,South Asia,Badakhshan,Deh Bala,37.298889,70.563889,0,1,0,No,Bombing/Explosion,Police,Officers,Explosives,2
2.02E+11,2017,1,Jan,9,9/01/2017,India,South Asia,Jammu and Kashmir,Battal,32.930556,74.4064,0,1,0,No,Armed Assault,Government (General),General Reserve Engineer Force (GREF) Camp,Explosives,3
2.02E+11,2017,1,Jan,9,9/01/2017,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Market,Explosives,1
2.02E+11,2017,1,Jan,5,5/01/2017,Malaysia,Southeast Asia,Selangor,Seri Kembangan,3.015301,101.712396,0,1,0,No,Armed Assault,Business,Factory Workers,Melee,4
2.02E+11,2017,1,Jan,9,9/01/2017,India,South Asia,Jharkhand,Khunti district,23.07976,85.276707,0,1,0,No,Unarmed Assault,Utilities,Oil Pipeline Construction Site,Incendiary,0
2.02E+11,2017,1,Jan,9,9/01/2017,Afghanistan,South Asia,Helmand,Gereshk,31.825871,64.576431,0,1,0,No,Armed Assault,Private Citizens & Property,District,Firearms,12
2.02E+11,2017,1,Jan,9,9/01/2017,Afghanistan,South Asia,Zabul,Shahr-e Safa district,31.802043,66.32434,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Vehicle of Tribal Elder: Haji Mohammad Popal,Explosives,1
2.02E+11,2017,1,Jan,9,9/01/2017,Philippines,Southeast Asia,Metropolitan Manila,Pasig City,14.58251,121.084236,0,1,0,No,Assassination,Government (General),Village Councilor: Randy Ilagan,Firearms,1
2.02E+11,2017,1,Jan,9,9/01/2017,Pakistan,South Asia,Khyber Pakhtunkhwa,Peshawar,34.000642,71.426497,0,0,0,No,Bombing/Explosion,Unknown,Unknown,Explosives,0
2.02E+11,2017,1,Jan,9,9/01/2017,Syria,Middle East & North Africa,Al Hasakah,Qamishli,37.05336,41.227345,0,1,0,No,Bombing/Explosion,Police,Vehicle,Explosives,1
2.02E+11,2017,1,Jan,9,9/01/2017,Afghanistan,South Asia,Jawzjan,Qush Tepa district,36.122909,65.42349,0,0,0,No,Armed Assault,Police,Outposts,Firearms,3
2.02E+11,2017,1,Jan,9,9/01/2017,India,South Asia,Jharkhand,Chanho,23.504769,84.977203,0,0,0,No,Bombing/Explosion,Military,Convoy,Explosives,0
2.02E+11,2017,1,Jan,9,9/01/2017,Iraq,Middle East & North Africa,Babil,Hillah,32.469238,44.416637,0,0,0,No,Bombing/Explosion,Religious Figures/Institutions,Shrine,Explosives,0
2.02E+11,2017,1,Jan,9,9/01/2017,Iraq,Middle East & North Africa,Saladin,Tikrit,35.0325,43.646389,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Civilians,Explosives,15
2.02E+11,2017,1,Jan,9,9/01/2017,India,South Asia,Manipur,Tamenglong district,24.987934,93.495292,0,0,0,No,Armed Assault,Government (General),Residence of District Tax Collector: M. Luikham,Incendiary,0
2.02E+11,2017,1,Jan,9,9/01/2017,Mali,Sub-Saharan Africa,Kidal,Aguelhoc,19.464848,0.856393,0,1,0,No,Hostage Taking (Barricade Incident),Private Citizens & Property,Trucks,Melee,0
2.02E+11,2017,1,Jan,10,10/01/2017,Afghanistan,South Asia,Helmand,Lashkar Gah,31.60063,64.369652,0,1,1,Yes,Bombing/Explosion,Private Citizens & Property,Residence of Tribal Elder,Explosives,8
2.02E+11,2017,1,Jan,10,10/01/2017,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,1,1,1,Yes,Bombing/Explosion,Government (General),Vehicle of Members,Explosives,20
2.02E+11,2017,1,Jan,10,10/01/2017,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,1,1,1,Yes,Bombing/Explosion,Private Citizens & Property,Civilians,Explosives,20
2.02E+11,2017,1,Jan,10,10/01/2017,Afghanistan,South Asia,Kandahar,Kandahar,31.631083,65.742226,0,1,0,No,Assassination,Government (General),Members of Parliament,Explosives,12
2.02E+11,2017,1,Jan,10,10/01/2017,Cameroon,Sub-Saharan Africa,Extreme-North,Kolofata,11.162543,14.013976,0,1,0,No,Unknown,Military,Soldiers,Unknown,1
2.02E+11,2017,1,Jan,10,10/01/2017,Iraq,Middle East & North Africa,Diyala,Baqubah,33.74324,44.623825,0,0,1,Yes,Bombing/Explosion,Unknown,Unknown,Explosives,1
2.02E+11,2017,1,Jan,10,10/01/2017,Ethiopia,Sub-Saharan Africa,Amhara,Gonder,12.606383,37.461491,0,1,0,No,Bombing/Explosion,Business,Hotel,Explosives,1
2.02E+11,2017,1,Jan,10,10/01/2017,Syria,Middle East & North Africa,Idlib,Darkush,35.991705,36.393812,0,1,0,No,Hostage Taking (Kidnapping),Journalists & Media,Photojournalist: Shiraaz Mohamed,Firearms,
2.02E+11,2017,1,Jan,10,10/01/2017,Afghanistan,South Asia,Nangarhar,Sayd Ahmad Khel,34.140278,70.596111,0,1,0,No,Bombing/Explosion,Police,Vehicle,Explosives,1
2.02E+11,2017,1,Jan,10,10/01/2017,Afghanistan,South Asia,Nangarhar,Sayd Ahmad Khel,34.140278,70.596111,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Civilians,Explosives,0
2.02E+11,2017,1,Jan,10,10/01/2017,Afghanistan,South Asia,Zabul,Argahandab district,32.401287,66.813451,0,1,0,No,Unknown,Police,Checkpoint,Unknown,8
2.02E+11,2017,1,Jan,10,10/01/2017,Afghanistan,South Asia,Farah,Kanisk,32.532429,62.325817,0,1,0,No,Bombing/Explosion,Private Citizens & Property,Vehicle,Explosives,2
2.02E+11,2017,1,Jan,10,10/01/2017,Philippines,Southeast Asia,Pangasinan,Calaocan,16.070387,120.764955,0,1,0,No,Assassination,Government (General),Village Chief: Rolando Mejia,Firearms,1
2.02E+11,2017,1,Jan,10,10/01/2017,Myanmar,Southeast Asia,Shan,Zayan,22.96496,97.163257,1,1,0,No,Armed Assault,Military,Patrol,Firearms,0
