eventid,iyear,imonth,iday,country_txt,region_txt,provstate,city,latitude,longitude,location,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1_txt,targsubtype1_txt,corp1,target1,natlty1_txt,gname,guncertain1,claimed,weaptype1_txt,weapsubtype1,weapsubtype1_txt,nkill,dbsource
2.0171E+11,2017,10,3,Uganda,Sub-Saharan Africa,Western,Kilembe,0.204789,30.013629,,1,0,0,1,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,Parliament of Uganda,House of Makindye West Member of Parliament: Allan Ssewanyana,Uganda,Unknown,0,0,Explosives,7,Grenade,0,START Primary Collection
2.0171E+11,2017,10,3,Uganda,Sub-Saharan Africa,Central,Magere,0.41752,32.600491,,1,0,0,1,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,Parliament of Uganda,House of Kyadondo East Member of Parliament: Robert Sentamu Kyagulanyi,Uganda,Unknown,0,0,Explosives,7,Grenade,0,START Primary Collection
2.0171E+11,2017,10,3,Philippines,Southeast Asia,North Cotabato,Manarapan,7.256043,124.789938,The incident occurred in the Carmen district.,0,1,0,3,Bombing/Explosion,Utilities,Electricity,National Grid Corporation of the Philippines (NGCP),Tower,Philippines,Unknown,0,0,Explosives,16,Unknown Explosive Type,0,START Primary Collection
2.0171E+11,2017,10,3,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,The incident occurred near Fifth Bridge in the Al Thawarah area of the city,0,1,0,3,Bombing/Explosion,Government (General),"Government Personnel (excluding police, military)",Government of Mosul,Service Employees,Iraq,Unknown,0,0,Explosives,16,Unknown Explosive Type,0,START Primary Collection
2.0171E+11,2017,10,3,Iraq,Middle East & North Africa,Kirkuk,Unknown,35.347661,43.973247,,0,0,0,3,Bombing/Explosion,Unknown,,Unknown,Unknown,Iraq,Unknown,0,0,Explosives,15,Vehicle,0,START Primary Collection
2.0171E+11,2017,10,3,Libya,Middle East & North Africa,Nuqat Al Khams,Sabratah,32.791561,12.489026,,0,0,0,1,Assassination,Military,"Military Personnel (soldiers, troops, officers, forces)",Anti-ISIS Operations Room (AIOR/AIOR-S),Head: General Omar Abdel Jalil,Libya,Anas al-Dabbashi Brigade,0,0,Unknown,,,0,START Primary Collection
2.0171E+11,2017,10,3,Somalia,Sub-Saharan Africa,Bay,Goof Gaduud,3.312293,43.47213,,0,1,0,9,Unknown,Military,Military Barracks/Base/Headquarters/Checkpost,African Union Mission in Somalia (AMISOM),Ethiopian Bases,International,Al-Shabaab,0,0,Unknown,,,,START Primary Collection
2.0171E+11,2017,10,3,Turkey,Middle East & North Africa,Diyarbakir,Silvan district,38.126597,41.00556,,0,1,0,2,Armed Assault,Military,"Military Personnel (soldiers, troops, officers, forces)",Turkish Armed Forces (TSK),Soldier: Specialized Sergeant Mehmet Kizil,Turkey,Kurdistan Workers' Party (PKK),0,0,Firearms,5,Unknown Gun Type,1,START Primary Collection
2.0171E+11,2017,10,3,Turkey,Middle East & North Africa,Diyarbakir,Diyarbakir,37.922218,40.184376,The incident occurred in the Dicle neighborhood of Yenisehir district.,0,0,0,3,Bombing/Explosion,Educational Institution,School/University/Educational Building,Sair Cahin Sitki Taranci Elementary School,School,Turkey,Kurdistan Workers' Party (PKK),0,0,Explosives,17,Other Explosive Type,0,START Primary Collection
2.0171E+11,2017,10,3,Pakistan,South Asia,Federally Administered Tribal Areas,Sandana,33.919846,70.893856,The incident occurred in the Sipah subdistrict of Tirah Valley in Khyber district.,0,1,0,9,Unknown,Military,Military Barracks/Base/Headquarters/Checkpost,Pakistan Army,Checkpost,Pakistan,Unknown,0,0,Unknown,,,1,START Primary Collection
2.0171E+11,2017,10,3,Philippines,Southeast Asia,Oriental Mindoro,Tabinay,13.487805,120.957922,The incident occurred in the Puerto Galera district.,0,1,0,1,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,Government of Puerto Galera,Municipal Councilor: Melchor Arago,Philippines,Unknown,0,0,Firearms,5,Unknown Gun Type,2,START Primary Collection
2.0171E+11,2017,10,3,India,South Asia,Chhattisgarh,Pendodi,20.163111,80.531343,The incident occurred in the Rajnandgaon district.,1,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Alleged Informant,Not Applicable,Suspected Police Informant: Chandan Kirsam,India,Communist Party of India - Maoist (CPI-Maoist),0,0,Melee,24,Rope or Other Strangling Device,1,START Primary Collection
2.0171E+11,2017,10,3,India,South Asia,Chhattisgarh,Todke,21.152073,81.10087,The incident occurred in the Rajnandgaon district.,1,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Alleged Informant,Not Applicable,Suspected Police Informant: Vinod Salame,India,Communist Party of India - Maoist (CPI-Maoist),0,0,Melee,24,Rope or Other Strangling Device,1,START Primary Collection
2.0171E+11,2017,10,3,Mali,Sub-Saharan Africa,Mopti,Sare-Tina,14.769444,-1.839722,,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Laborer (General)/Occupation Identified,Sare-Tina Village,Village Chief,Mali,Muslim extremists,0,0,Unknown,,,0,START Primary Collection
2.0171E+11,2017,10,3,Cameroon,Sub-Saharan Africa,North-West,Bamenda,5.963051,10.159003,,0,1,0,3,Bombing/Explosion,Unknown,,Unknown,Unknown,Cameroon,Unknown,0,0,Explosives,17,Other Explosive Type,0,START Primary Collection
2.0171E+11,2017,10,3,India,South Asia,Chhattisgarh,Tondapara,18.750999,81.029536,The incident occurred in the Bijapur district near Gangaloor.,0,0,0,3,Bombing/Explosion,Unknown,,Unknown,Unknown,India,Maoists,0,0,Explosives,17,Other Explosive Type,0,START Primary Collection
2.0171E+11,2017,10,3,India,South Asia,Chhattisgarh,Sarkeguda,18.508415,80.939528,The incident occurred near the Sarkeguda and New Tarrem villages in the Bijapur district.,0,0,0,3,Bombing/Explosion,Unknown,,Unknown,Unknown,India,Maoists,0,0,Explosives,16,Unknown Explosive Type,0,START Primary Collection
2.0171E+11,2017,10,3,Ukraine,Eastern Europe,Lviv,Lviv,49.840599,24.030289,,0,1,0,7,Facility/Infrastructure Attack,Business,Bank/Commerce,Sberbank,Bank,Russia,Unknown,0,0,Incendiary,18,Arson/Fire,0,START Primary Collection
2.0171E+11,2017,10,3,Pakistan,South Asia,Balochistan,Panjgur,26.972136,64.114571,,0,1,0,2,Armed Assault,Military,Military Transportation/Vehicle (excluding convoys),Pakistan Armed Forces,Vehicle,Pakistan,Unknown,0,0,Firearms,5,Unknown Gun Type,0,START Primary Collection
2.0171E+11,2017,10,4,Iraq,Middle East & North Africa,Saladin,Saba al-Bor,33.460819,44.157433,,0,1,0,3,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Iraq,Islamic State of Iraq and the Levant (ISIL),0,1,Explosives,15,Vehicle,1,START Primary Collection
2.0171E+11,2017,10,4,Iraq,Middle East & North Africa,Diyala,Al-Kawthar,33.760481,44.736636,The incident occurred east of Baqubah.,0,0,1,3,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Iraq,Unknown,0,0,Explosives,13,Suicide (carried bodily by human being),1,START Primary Collection
2.0171E+11,2017,10,4,Turkey,Middle East & North Africa,Hakkari,Yuksekova district,37.566667,44.283333,,0,1,0,3,Bombing/Explosion,Military,Military Transportation/Vehicle (excluding convoys),Turkish Armed Forces (TSK),Vehicle,Turkey,Kurdistan Workers' Party (PKK),0,0,Explosives,16,Unknown Explosive Type,4,START Primary Collection
2.0171E+11,2017,10,4,Niger,Sub-Saharan Africa,Tillaberi,Tongo Tongo,15.0547,1.835373,,0,1,0,2,Armed Assault,Military,"Military Personnel (soldiers, troops, officers, forces)",United States Army,3rd Special Forces Group (Airborne) Soldiers,United States,Islamic State in the Greater Sahara (ISGS),0,1,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",29,START Primary Collection
2.0171E+11,2017,10,4,Afghanistan,South Asia,Faryab,Unknown,35.866461,64.68921,,0,1,0,3,Bombing/Explosion,Police,"Police Building (headquarters, station, school)",Afghan Police,Headquarters,Afghanistan,Taliban,0,1,Explosives,16,Unknown Explosive Type,0,START Primary Collection
2.0171E+11,2017,10,4,Somalia,Sub-Saharan Africa,Lower Shebelle,Barire,2.047631,44.897629,,0,1,0,3,Bombing/Explosion,Military,Military Transportation/Vehicle (excluding convoys),Somali Armed Forces (SAF),Vehicle,Somalia,Unknown,0,0,Explosives,8,Landmine,2,START Primary Collection
2.0171E+11,2017,10,4,Myanmar,Southeast Asia,Rakhine,Migyaung Zay,20.924456,92.518265,The incident occurred in the Buthidaung district.,0,1,0,7,Facility/Infrastructure Attack,Private Citizens & Property,House/Apartment/Residence,Not Applicable,Residences,Myanmar,Arakan Rohingya Salvation Army (ARSA),0,0,Incendiary,18,Arson/Fire,0,START Primary Collection
2.0171E+11,2017,10,4,Somalia,Sub-Saharan Africa,Bari,Bosaso,11.274796,49.179657,The incident occurred at the Afar Irdoodka intersection.,0,0,0,1,Assassination,Police,Police Security Forces/Officers,Somali Police Force (SPF),Officer: Deputy Police Commander Abdirahman Barre Salah,Somalia,Jabha East Africa,0,1,Firearms,3,Handgun,1,START Primary Collection
2.0171E+11,2017,10,4,Pakistan,South Asia,Khyber Pakhtunkhwa,Khadang,34.837033,72.491453,The incident occurred in the Charbagh tehsil of Swat district.,0,1,0,2,Armed Assault,Military,Military Barracks/Base/Headquarters/Checkpost,Pakistan Army,Checkpost,Pakistan,Unknown,0,0,Firearms,5,Unknown Gun Type,0,START Primary Collection
2.0171E+11,2017,10,4,Iraq,Middle East & North Africa,Diyala,Al-Kawthar,33.760481,44.736636,,0,1,0,3,Bombing/Explosion,Private Citizens & Property,Vehicles/Transportation,Not Applicable,Vehicle,Iraq,Islamic State of Iraq and the Levant (ISIL),0,1,Explosives,29,Sticky Bomb,0,START Primary Collection
2.0171E+11,2017,10,4,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,The incident occurred in northern Baghdad's Tal Tasah neighborhood.,0,1,0,3,Bombing/Explosion,Terrorists/Non-State Militia,Non-State Militia,Sahwa Council,Former member,Iraq,Unknown,0,0,Explosives,29,Sticky Bomb,1,START Primary Collection
2.0171E+11,2017,10,4,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.295399,43.679208,The incident occurred in central Hawijah district.,0,1,0,3,Bombing/Explosion,Unknown,,Unknown,Unknown,Iraq,Islamic State of Iraq and the Levant (ISIL),0,0,Explosives,16,Unknown Explosive Type,3,START Primary Collection
2.0171E+11,2017,10,4,Libya,Middle East & North Africa,Misrata,Misrata,32.354923,15.105525,,0,1,1,3,Bombing/Explosion,Government (General),Judge/Attorney/Court,Government of Misrata,Court Complex,Libya,Tripoli Province of the Islamic State,0,1,Explosives,15,Vehicle,7,START Primary Collection
2.0171E+11,2017,10,4,Somalia,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,The incident occurred in the Yaqshid neighborhood.,0,1,0,2,Armed Assault,Government (General),"Government Personnel (excluding police, military)",Federal Republic of Somalia,Tax Collector,Somalia,Al-Shabaab,1,0,Firearms,3,Handgun,1,START Primary Collection
2.0171E+11,2017,10,4,Turkey,Middle East & North Africa,Agri,Dogubeyazit district,39.547222,44.083333,,0,1,0,3,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilian,Turkey,Kurdistan Workers' Party (PKK),0,0,Explosives,16,Unknown Explosive Type,0,START Primary Collection
2.0171E+11,2017,10,4,Afghanistan,South Asia,Takhar,Chah Ab district,37.444839,69.864191,,0,1,0,2,Armed Assault,Police,"Police Building (headquarters, station, school)",Afghan Border Police (ABP),Post,Afghanistan,Taliban,0,0,Firearms,5,Unknown Gun Type,0,START Primary Collection
2.0171E+11,2017,10,4,Pakistan,South Asia,Sindh,Karachi,24.891115,67.143311,The incident occurred on Pir Aftab Shah Jeelani road.,0,1,0,2,Armed Assault,Government (General),"Government Personnel (excluding police, military)",Mipurkhas Board of Intermediate and Secondary Education (BISE),Vehicle of Controller of Examinations: Abdul Aleem Khanzada,Pakistan,Unknown,0,0,Firearms,5,Unknown Gun Type,0,START Primary Collection
2.0171E+11,2017,10,4,Philippines,Southeast Asia,Cagayan,Carig,17.655964,121.752737,The incident occurred in the Tuguegarao district.,0,1,0,1,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,Government of Amulung,Former Vice Mayor: Alexander Pascual,Philippines,Unknown,0,0,Firearms,3,Handgun,1,START Primary Collection
2.0171E+11,2017,10,4,Somalia,Sub-Saharan Africa,Middle Shebelle,Munkay,2.788557,45.526372,The incident occurred near Jowhar.,0,1,0,3,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Somalia,Unknown,0,0,Explosives,8,Landmine,2,START Primary Collection
2.0171E+11,2017,10,4,Yemen,Middle East & North Africa,Taizz,Hamily,13.468156,43.870591,,0,1,0,3,Bombing/Explosion,Terrorists/Non-State Militia,Non-State Militia,Unknown,Members,Yemen,Houthi extremists (Ansar Allah),0,0,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",9,START Primary Collection
2.0171E+11,2017,10,4,Ukraine,Eastern Europe,Odessa,Odessa,46.474245,30.720071,,0,0,0,1,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,Odessa Regional Council,Deputy Chairperson: Oleh Radkovsky,Ukraine,Unknown,0,0,Firearms,5,Unknown Gun Type,0,START Primary Collection
2.0171E+11,2017,10,4,India,South Asia,Jammu and Kashmir,Akhnoor,32.899524,74.742485,The incident occurred in the Jammu district.,0,0,0,3,Bombing/Explosion,Military,Military Barracks/Base/Headquarters/Checkpost,Indian Army,Garrison,India,Unknown,0,0,Explosives,8,Landmine,0,START Primary Collection
2.0171E+11,2017,10,4,Mozambique,Sub-Saharan Africa,Nampula,Nampula,-15.117232,39.26646,,0,1,0,1,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,Government of Nampula,Mayor: Mahamudo Amurane,Mozambique,Unknown,0,0,Firearms,5,Unknown Gun Type,1,START Primary Collection
2.0171E+11,2017,10,4,Pakistan,South Asia,Balochistan,Minaz,26.2969,63.08012,The incident occurred in the Kech district.,0,0,0,1,Assassination,Private Citizens & Property,Political Party Member/Rally,National Party,Convoy of Information Secretary: Jan Buledi,Pakistan,Baloch Liberation Front (BLF),0,0,Firearms,2,Automatic or Semi-Automatic Rifle,0,START Primary Collection
2.0171E+11,2017,10,4,Philippines,Southeast Asia,Laguna,Binan,14.33,121.08,,0,0,0,1,Assassination,Government (General),"Government Personnel (excluding police, military)",Government of Binan,Vehicle of City Council Secretary: Edward Alonte Reyes,Philippines,Unknown,0,0,Firearms,5,Unknown Gun Type,1,START Primary Collection
2.0171E+11,2017,10,4,India,South Asia,Jammu and Kashmir,Srinagar,34.08374,74.789902,The incident occurred near the Khanqah-e-Moula shrine.,0,1,0,7,Facility/Infrastructure Attack,Police,Police Security Forces/Officers,Indian Reserve Battalion (IRB),471st Battalion Officer: Sajjad Ahmad,India,Unknown,0,0,Unknown,,,0,START Primary Collection
2.0171E+11,2017,10,4,Ukraine,Eastern Europe,Donetsk,Verkhnotoretske,48.214458,37.887417,The incident occurred in the Yasynuvatsky district.,0,1,0,3,Bombing/Explosion,Utilities,Electricity,Yasynuvata District Electric Power Plant,Employee,Ukraine,Unknown,0,0,Explosives,8,Landmine,2,START Primary Collection
2.0171E+11,2017,10,4,Israel,Middle East & North Africa,Central,Kafr Qassem,32.114093,34.972767,,0,1,0,2,Armed Assault,Private Citizens & Property,Named Civilian,Not Applicable,Civilian: Reuven Shmerling,Israel,Palestinian Extremists,0,1,Melee,23,Knife or Other Sharp Object,1,START Primary Collection
2.0171E+11,2017,10,5,Pakistan,South Asia,Balochistan,Fatehpur Sharif,28.571019,67.497086,,0,1,1,3,Bombing/Explosion,Religious Figures/Institutions,Affiliated Institution,Dargah Fatehpur,Sufi Shrine,Pakistan,Khorasan Chapter of the Islamic State,0,1,Explosives,13,Suicide (carried bodily by human being),25,START Primary Collection
2.0171E+11,2017,10,5,Iraq,Middle East & North Africa,Babil,Radwaniyah,33.192356,44.001503,The incident occurred to the south of Baghdad.,0,1,0,2,Armed Assault,Military,Military Checkpoint,Iraqi Volunteer Forces,Checkpoint,Iraq,Unknown,0,0,Firearms,2,Automatic or Semi-Automatic Rifle,1,START Primary Collection
2.0171E+11,2017,10,5,Iraq,Middle East & North Africa,Al Anbar,Al-Tash,33.241059,43.325853,The incident occurred to the south of Ramadi.,0,0,1,3,Bombing/Explosion,Unknown,,Unknown,Unknown,Iraq,Islamic State of Iraq and the Levant (ISIL),0,0,Explosives,13,Suicide (carried bodily by human being),3,START Primary Collection
2.0171E+11,2017,10,5,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,The incident occurred in the Ad Dawanim area in southern Baghdad.,0,1,0,3,Bombing/Explosion,Business,Retail/Grocery/Bakery,Unknown,Shops,Iraq,Unknown,0,0,Explosives,16,Unknown Explosive Type,1,START Primary Collection
2.0171E+11,2017,10,5,Yemen,Middle East & North Africa,Abyan,Mudiyah district,13.887227,46.237402,,0,1,1,3,Bombing/Explosion,Military,Military Unit/Patrol/Convoy,Military of Yemen,Convoy,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),0,0,Explosives,15,Vehicle,1,START Primary Collection
2.0171E+11,2017,10,5,Mozambique,Sub-Saharan Africa,Cabo Delgado,Mocimboa da Praia,-11.353599,40.35224,The incident occurred in the Mocimboa da Praia district.,1,1,0,2,Armed Assault,Police,"Police Building (headquarters, station, school)",Mozambique Republic Police (MRP),District Command,Mozambique,Ansar al-Sunna (Mozambique),1,0,Firearms,2,Automatic or Semi-Automatic Rifle,6,START Primary Collection
2.0171E+11,2017,10,5,Mozambique,Sub-Saharan Africa,Cabo Delgado,Mocimboa da Praia,-11.353599,40.35224,The incident occurred in the Mocimboa da Praia district.,1,1,0,2,Armed Assault,Police,"Police Building (headquarters, station, school)",Mozambique Republic Police (MRP),Awasse Police Control Station,Mozambique,Ansar al-Sunna (Mozambique),1,0,Firearms,2,Automatic or Semi-Automatic Rifle,5,START Primary Collection
2.0171E+11,2017,10,5,Mozambique,Sub-Saharan Africa,Cabo Delgado,Mocimboa da Praia,-11.353599,40.35224,The incident occurred in the Mocimboa da Praia district.,1,1,0,2,Armed Assault,Police,"Police Building (headquarters, station, school)",Natural Resources and Environment Protection Police,Second Company Police Station,Mozambique,Ansar al-Sunna (Mozambique),1,0,Firearms,2,Automatic or Semi-Automatic Rifle,5,START Primary Collection
2.0171E+11,2017,10,5,Mozambique,Sub-Saharan Africa,Cabo Delgado,Mocimboa da Praia,-11.353599,40.35224,The incident occurred in the Mocimboa da Praia district.,1,1,0,2,Armed Assault,Business,Bank/Commerce,Banco BCI (BCI),Bank,Mozambique,Ansar al-Sunna (Mozambique),0,0,Firearms,5,Unknown Gun Type,1,START Primary Collection
2.0171E+11,2017,10,5,Mozambique,Sub-Saharan Africa,Cabo Delgado,Mocimboa da Praia,-11.353599,40.35224,The incident occurred in the Mocimboa da Praia district.,1,1,0,2,Armed Assault,Business,Bank/Commerce,Millenium Bim,Bank,Mozambique,Ansar al-Sunna (Mozambique),0,0,Firearms,5,Unknown Gun Type,1,START Primary Collection
2.0171E+11,2017,10,5,Mozambique,Sub-Saharan Africa,Cabo Delgado,Mocimboa da Praia,-11.353599,40.35224,The incident occurred in the Mocimboa da Praia  district.,1,0,0,2,Armed Assault,Business,Bank/Commerce,The Standard Bank of South Africa Limited,Bank,Mozambique,Ansar al-Sunna (Mozambique),0,0,Firearms,5,Unknown Gun Type,0,START Primary Collection
2.0171E+11,2017,10,5,Afghanistan,South Asia,Farah,Anar Dara district,33.007517,61.295061,The incident occurred in the Gorgak area.,0,1,0,3,Bombing/Explosion,Private Citizens & Property,Vehicles/Transportation,Not Applicable,Vehicle,Afghanistan,Unknown,0,0,Explosives,8,Landmine,1,START Primary Collection
2.0171E+11,2017,10,5,Yemen,Middle East & North Africa,Taizz,Taizz,13.586484,44.024105,The incident occurred south of Taizz.,0,1,0,1,Assassination,Terrorists/Non-State Militia,Non-State Militia,Abu-al-'Abbas Brigades,Commander: Mu'adh Nu'man,Yemen,Unknown,0,0,Firearms,5,Unknown Gun Type,1,START Primary Collection
2.0171E+11,2017,10,5,Afghanistan,South Asia,Badghis,Sina Ordo,34.64022,62.884432,The incident occurred in the Ab Kamari district.,1,1,0,7,Facility/Infrastructure Attack,Private Citizens & Property,House/Apartment/Residence,Not Applicable,Houses,Afghanistan,Taliban,0,0,Incendiary,18,Arson/Fire,,START Primary Collection
2.0171E+11,2017,10,5,Afghanistan,South Asia,Badghis,Tagab Rabat,34.647907,62.835854,The incident occurred in the Ab Kamari district.,1,1,0,7,Facility/Infrastructure Attack,Private Citizens & Property,House/Apartment/Residence,Not Applicable,Houses,Afghanistan,Taliban,0,0,Incendiary,18,Arson/Fire,,START Primary Collection
2.0171E+11,2017,10,5,Afghanistan,South Asia,Badghis,Bai,34.954226,62.919435,The incident occurred in the Ab Kamari district,1,1,0,7,Facility/Infrastructure Attack,Private Citizens & Property,House/Apartment/Residence,Not Applicable,Houses,Afghanistan,Taliban,0,0,Incendiary,18,Arson/Fire,,START Primary Collection
2.0171E+11,2017,10,5,Sudan,Sub-Saharan Africa,North Darfur,Kabkabiya,13.647672,24.096333,,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Laborer (General)/Occupation Identified,Not Applicable,Merchant: Hussein Fadul Ahmed,Sudan,Unknown,0,0,Firearms,2,Automatic or Semi-Automatic Rifle,,START Primary Collection
2.0171E+11,2017,10,5,France,Western Europe,Ile-de-France,Paris,48.856644,2.34233,"The incident occurred in the Paris, 16e arrondissement neighborhood.",0,0,0,7,Facility/Infrastructure Attack,Business,Construction,LafargeHolcim,Cement Trucks,France,Unknown,0,0,Incendiary,20,Gasoline or Alcohol,0,START Primary Collection
2.0171E+11,2017,10,5,Somalia,Sub-Saharan Africa,Lower Shebelle,Barire,2.047631,44.897629,,0,1,0,2,Armed Assault,Military,Military Barracks/Base/Headquarters/Checkpost,Somali National Army (SNA),Base,Somalia,Al-Shabaab,0,0,Firearms,5,Unknown Gun Type,4,START Primary Collection
2.0171E+11,2017,10,5,Syria,Middle East & North Africa,Deir ez-Zor,Deir ez-Zor,35.333061,40.138737,The incident occurred in the Al-Qosur neighborhood.,0,1,0,3,Bombing/Explosion,Educational Institution,School/University/Educational Building,Hassan al-Atara School,School,Syria,Islamic State of Iraq and the Levant (ISIL),0,0,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",6,START Primary Collection
2.0171E+11,2017,10,5,Egypt,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314,The incident occurred in the Rawd al-Farj neighborhood.,0,0,0,3,Bombing/Explosion,Unknown,,Unknown,Unknown,Egypt,Unknown,0,0,Explosives,15,Vehicle,0,START Primary Collection
2.0171E+11,2017,10,5,India,South Asia,Odisha,Bapanapalli,18.142348,81.587167,The incident occurred in the Malkangiri district.,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Alleged Informant,Not Applicable,Suspected Police Informant: Imra Kabasi,India,Communist Party of India - Maoist (CPI-Maoist),0,0,Melee,23,Knife or Other Sharp Object,1,START Primary Collection
2.0171E+11,2017,10,5,Afghanistan,South Asia,Nimroz,Zaranj,30.959932,61.86895,,0,1,0,9,Unknown,Police,Police Security Forces/Officers,Afghan Police,Officers,Afghanistan,Taliban,0,0,Unknown,,,24,START Primary Collection
2.0171E+11,2017,10,5,Somalia,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,The incident occurred in the Huriwa neighborhood.,0,1,0,2,Armed Assault,Government (General),Intelligence,National Intelligence and Security Agency (NISA),Member,Somalia,Unknown,0,0,Firearms,3,Handgun,1,START Primary Collection
2.0171E+11,2017,10,6,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,The incident occurred in the Jisr Diyala neighborhood.,0,1,0,3,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Iraq,Unknown,0,0,Explosives,16,Unknown Explosive Type,0,START Primary Collection
2.0171E+11,2017,10,6,Iraq,Middle East & North Africa,Al Anbar,Ramadi,33.420948,43.295662,The incident occurred to the west of Ramadi.,0,0,1,3,Bombing/Explosion,Military,Military Barracks/Base/Headquarters/Checkpost,Iraqi Army,Outpost,Iraq,Islamic State of Iraq and the Levant (ISIL),0,0,Explosives,13,Suicide (carried bodily by human being),1,START Primary Collection
2.0171E+11,2017,10,6,Yemen,Middle East & North Africa,Abyan,Shoqra,13.357599,45.69648,The incident occurred in the Khanfir district.,0,0,1,1,Assassination,Military,Military Unit/Patrol/Convoy,Yemeni Army,Convoy of Commander: Colonel Abdul-Rahman Shnini,Yemen,Al-Qaida in the Arabian Peninsula (AQAP),0,0,Explosives,15,Vehicle,5,START Primary Collection
2.0171E+11,2017,10,6,India,South Asia,Jammu and Kashmir,Kralgund,34.418812,74.332353,The incident occurred in the Kupwara district.,0,1,0,2,Armed Assault,Police,Police Security Forces/Officers,Jammu and Kashmir Police,Special Police Officer: Mohammad Altaf Khan,India,Lashkar-e-Taiba (LeT),0,0,Firearms,5,Unknown Gun Type,0,START Primary Collection
2.0171E+11,2017,10,6,India,South Asia,Jammu and Kashmir,Tral,33.931011,75.114212,The incident occurred in the Abaghar area in the Pulwama district.,0,1,0,2,Armed Assault,Private Citizens & Property,Laborer (General)/Occupation Identified,Not Applicable,Former Militant: Rafiq Ahmad Bhat,India,Unknown,0,0,Firearms,5,Unknown Gun Type,1,START Primary Collection
2.0171E+11,2017,10,6,Philippines,Southeast Asia,Iloilo,Pangilihan,11.025189,122.441258,The incident occurred in the Janiuay district.,0,1,0,3,Bombing/Explosion,Military,Military Unit/Patrol/Convoy,Philippine Army (PA),61st Infantry Battalion Convoy,Philippines,New People's Army (NPA),0,1,Explosives,16,Unknown Explosive Type,0,START Primary Collection
2.0171E+11,2017,10,6,Ukraine,Eastern Europe,Lviv,Klymets,48.82959,23.175793,,0,0,0,3,Bombing/Explosion,Private Citizens & Property,Memorial/Cemetery/Monument,Government of Hungary,1100th Anniversary of Hungarian Conquest Monument,Hungary,Torpedy Group,0,0,Explosives,7,Grenade,0,START Primary Collection
2.0171E+11,2017,10,6,Democratic Republic of the Congo,Sub-Saharan Africa,North Kivu,Lubero,-0.151708,29.242865,The incident occurred in the North Kivu district.,0,1,0,2,Armed Assault,Government (Diplomatic),"International Organization (peacekeeper, aid agency, compound)",United Nations Organization Stabilization Mission in the Democratic Republic of the Congo (MONUSCO),Indian Peacekeeper Base,International,Mayi Mayi,0,0,Firearms,5,Unknown Gun Type,3,START Primary Collection
2.0171E+11,2017,10,6,Nepal,South Asia,Province 6,Manma,29.155242,81.616679,The incident occurred in the Kalikot district.,0,1,0,9,Unknown,Journalists & Media,,Press Centre,District President and Journalist: Arjun Prasad Bhattarai,Nepal,Unknown,0,0,Unknown,,,0,START Primary Collection
2.0171E+11,2017,10,6,United States,North America,North Carolina,Fletcher,35.437653,-82.537256,,0,0,0,3,Bombing/Explosion,Airports & Aircraft,Airport,Asheville Regional Airport,Airport,United States,Unknown,0,1,Explosives,14,Time Fuse,0,START Primary Collection
2.0171E+11,2017,10,6,India,South Asia,Jharkhand,Lachragarh,22.641418,84.865396,,0,1,0,1,Assassination,Violent Political Party,Party Official/Candidate/Other Personnel,Bharatiya Janata Party (BJP),Leader: Manoj Nageshia,India,People's Liberation Front of India,0,1,Firearms,3,Handgun,1,START Primary Collection
